100,0.11386227607727051
200,0.12615108489990234
300,0.18483614921569824
400,0.22951817512512207
500,0.29712891578674316
600,0.439363956451416
700,0.6435980796813965
800,0.8785936832427979
900,1.4115939140319824
1000,3.183612108230591
1100,3.8912670612335205
1200,5.299554109573364
1300,6.9494469165802
1400,8.916943788528442
1500,10.570087909698486
1600,13.947041988372803
1700,16.950031042099
1800,19.998656034469604
1900,23.407122135162354
2000,27.1455979347229
